image_path,subject_id,gender,hand,finger,finger_index,category,alteration
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Left_ring_finger_CR.BMP,121,Female,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Left_ring_finger_Obl.BMP,121,Female,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Left_ring_finger_Zcut.BMP,121,Female,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Left_thumb_finger_CR.BMP,121,Female,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Left_thumb_finger_Obl.BMP,121,Female,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Left_thumb_finger_Zcut.BMP,121,Female,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_index_finger_CR.BMP,121,Female,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_index_finger_Obl.BMP,121,Female,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_index_finger_Zcut.BMP,121,Female,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_little_finger_CR.BMP,121,Female,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_little_finger_Obl.BMP,121,Female,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_middle_finger_Obl.BMP,121,Female,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_middle_finger_Zcut.BMP,121,Female,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_ring_finger_CR.BMP,121,Female,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_ring_finger_Obl.BMP,121,Female,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_ring_finger_Zcut.BMP,121,Female,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_thumb_finger_CR.BMP,121,Female,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_thumb_finger_Obl.BMP,121,Female,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/121__F_Right_thumb_finger_Zcut.BMP,121,Female,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_index_finger_CR.BMP,122,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_index_finger_Obl.BMP,122,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_index_finger_Zcut.BMP,122,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_little_finger_Obl.BMP,122,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_little_finger_Zcut.BMP,122,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_middle_finger_CR.BMP,122,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_middle_finger_Obl.BMP,122,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_middle_finger_Zcut.BMP,122,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_ring_finger_CR.BMP,122,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_ring_finger_Obl.BMP,122,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_ring_finger_Zcut.BMP,122,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_thumb_finger_CR.BMP,122,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_thumb_finger_Obl.BMP,122,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Left_thumb_finger_Zcut.BMP,122,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_index_finger_CR.BMP,122,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_index_finger_Obl.BMP,122,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_index_finger_Zcut.BMP,122,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_little_finger_CR.BMP,122,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_little_finger_Obl.BMP,122,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_little_finger_Zcut.BMP,122,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_middle_finger_CR.BMP,122,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_middle_finger_Obl.BMP,122,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_middle_finger_Zcut.BMP,122,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_ring_finger_CR.BMP,122,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_ring_finger_Obl.BMP,122,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_ring_finger_Zcut.BMP,122,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_thumb_finger_CR.BMP,122,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_thumb_finger_Obl.BMP,122,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/122__M_Right_thumb_finger_Zcut.BMP,122,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_index_finger_CR.BMP,123,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_index_finger_Obl.BMP,123,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_index_finger_Zcut.BMP,123,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_little_finger_CR.BMP,123,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_little_finger_Obl.BMP,123,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_middle_finger_CR.BMP,123,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_middle_finger_Obl.BMP,123,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_middle_finger_Zcut.BMP,123,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_ring_finger_CR.BMP,123,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_ring_finger_Obl.BMP,123,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_ring_finger_Zcut.BMP,123,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_thumb_finger_CR.BMP,123,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_thumb_finger_Obl.BMP,123,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Left_thumb_finger_Zcut.BMP,123,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_index_finger_CR.BMP,123,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_index_finger_Obl.BMP,123,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_index_finger_Zcut.BMP,123,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_little_finger_CR.BMP,123,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_little_finger_Obl.BMP,123,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_middle_finger_CR.BMP,123,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_middle_finger_Obl.BMP,123,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_middle_finger_Zcut.BMP,123,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_ring_finger_CR.BMP,123,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_ring_finger_Obl.BMP,123,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_ring_finger_Zcut.BMP,123,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_thumb_finger_CR.BMP,123,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_thumb_finger_Obl.BMP,123,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/123__M_Right_thumb_finger_Zcut.BMP,123,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_index_finger_CR.BMP,124,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_index_finger_Obl.BMP,124,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_little_finger_CR.BMP,124,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_little_finger_Obl.BMP,124,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_little_finger_Zcut.BMP,124,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_middle_finger_Obl.BMP,124,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_middle_finger_Zcut.BMP,124,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_ring_finger_CR.BMP,124,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_ring_finger_Obl.BMP,124,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_ring_finger_Zcut.BMP,124,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_thumb_finger_CR.BMP,124,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_thumb_finger_Obl.BMP,124,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Left_thumb_finger_Zcut.BMP,124,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_index_finger_CR.BMP,124,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_index_finger_Obl.BMP,124,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_index_finger_Zcut.BMP,124,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_little_finger_CR.BMP,124,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_little_finger_Obl.BMP,124,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_little_finger_Zcut.BMP,124,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_middle_finger_CR.BMP,124,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_middle_finger_Obl.BMP,124,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_middle_finger_Zcut.BMP,124,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_ring_finger_CR.BMP,124,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_ring_finger_Obl.BMP,124,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_ring_finger_Zcut.BMP,124,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_thumb_finger_CR.BMP,124,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_thumb_finger_Obl.BMP,124,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/124__M_Right_thumb_finger_Zcut.BMP,124,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_index_finger_CR.BMP,125,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_index_finger_Obl.BMP,125,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_index_finger_Zcut.BMP,125,Male,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_little_finger_CR.BMP,125,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_little_finger_Obl.BMP,125,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_little_finger_Zcut.BMP,125,Male,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_middle_finger_CR.BMP,125,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_middle_finger_Obl.BMP,125,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_middle_finger_Zcut.BMP,125,Male,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_ring_finger_CR.BMP,125,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_ring_finger_Obl.BMP,125,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_ring_finger_Zcut.BMP,125,Male,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_thumb_finger_CR.BMP,125,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_thumb_finger_Obl.BMP,125,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Left_thumb_finger_Zcut.BMP,125,Male,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_index_finger_CR.BMP,125,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_index_finger_Obl.BMP,125,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_index_finger_Zcut.BMP,125,Male,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_little_finger_CR.BMP,125,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_little_finger_Obl.BMP,125,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_little_finger_Zcut.BMP,125,Male,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_middle_finger_CR.BMP,125,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_middle_finger_Obl.BMP,125,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_middle_finger_Zcut.BMP,125,Male,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_ring_finger_CR.BMP,125,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_ring_finger_Obl.BMP,125,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_ring_finger_Zcut.BMP,125,Male,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_thumb_finger_CR.BMP,125,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_thumb_finger_Obl.BMP,125,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/125__M_Right_thumb_finger_Zcut.BMP,125,Male,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_index_finger_CR.BMP,126,Female,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_index_finger_Obl.BMP,126,Female,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_index_finger_Zcut.BMP,126,Female,Left,index,Left_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_little_finger_CR.BMP,126,Female,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_little_finger_Obl.BMP,126,Female,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_little_finger_Zcut.BMP,126,Female,Left,little,Left_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_middle_finger_CR.BMP,126,Female,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_middle_finger_Obl.BMP,126,Female,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_middle_finger_Zcut.BMP,126,Female,Left,middle,Left_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_ring_finger_CR.BMP,126,Female,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_ring_finger_Obl.BMP,126,Female,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_ring_finger_Zcut.BMP,126,Female,Left,ring,Left_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_thumb_finger_CR.BMP,126,Female,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_thumb_finger_Obl.BMP,126,Female,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Left_thumb_finger_Zcut.BMP,126,Female,Left,thumb,Left_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_index_finger_CR.BMP,126,Female,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_index_finger_Obl.BMP,126,Female,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_index_finger_Zcut.BMP,126,Female,Right,index,Right_index,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_little_finger_CR.BMP,126,Female,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_little_finger_Obl.BMP,126,Female,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_little_finger_Zcut.BMP,126,Female,Right,little,Right_little,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_middle_finger_CR.BMP,126,Female,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_middle_finger_Obl.BMP,126,Female,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_middle_finger_Zcut.BMP,126,Female,Right,middle,Right_middle,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_ring_finger_CR.BMP,126,Female,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_ring_finger_Obl.BMP,126,Female,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_ring_finger_Zcut.BMP,126,Female,Right,ring,Right_ring,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_thumb_finger_CR.BMP,126,Female,Right,thumb,Right_thumb,Altered,medium
data/raw/SOCOFing/Altered/Altered-Medium/126__F_Right_thumb_finger_Obl.BMP,126,Female,Right,thumb,Right_thumb,Altered,medium
